interaction_id,user_id,food_id,timestamp,cuisine,protein,flavor,spice_level,base,meal_type,cuisine_match,protein_match,flavor_match,spice_level_match,base_match,meal_type_match,taste_match_score,previous_likes,previous_dislikes,previous_saves,previous_skips,previous_interactions,days_since_previous_interaction,hour,day_of_week,target
I01529,U033,F092,2026-02-18T19:22:00,Indian,Beef,Spicy,High,Curry,Snack,0.0,0.0,1.0,1.0,0.0,0.0,0.3333333333333333,11.0,13.0,10.0,14.0,56.0,0.5645833333333333,19,2,1
I03243,U033,F085,2026-02-19T21:14:00,Indian,Vegetarian,Creamy,High,Bread,Snack,0.0,0.0,1.0,1.0,0.0,0.0,0.3333333333333333,12.0,13.0,10.0,14.0,58.0,0.08541666666666667,21,3,1
I03066,U033,F046,2026-02-20T02:04:00,Chinese,Fish,Savory,Low,Pasta,Breakfast,0.0,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,12.0,13.0,11.0,14.0,59.0,0.2013888888888889,2,4,1
I04290,U033,F085,2026-02-21T08:57:00,Indian,Vegetarian,Creamy,High,Bread,Snack,0.0,0.0,1.0,1.0,0.0,0.0,0.3333333333333333,12.0,13.0,12.0,14.0,61.0,0.18055555555555555,8,5,0
I00569,U033,F081,2026-02-21T20:08:00,Mexican,Chicken,Sweet,High,Bread,Snack,1.0,1.0,0.0,1.0,0.0,0.0,0.5,12.0,13.0,12.0,15.0,62.0,0.46597222222222223,20,5,1
I00281,U033,F087,2026-02-22T02:01:00,Mexican,Chicken,Sweet,High,Curry,Dinner,1.0,1.0,0.0,1.0,0.0,1.0,0.6666666666666666,12.0,13.0,13.0,15.0,63.0,0.24513888888888888,2,6,0
I00313,U033,F037,2026-02-23T14:27:00,Italian,Chicken,Creamy,Low,Bread,Snack,1.0,1.0,1.0,0.0,0.0,0.0,0.5,12.0,14.0,13.0,15.0,64.0,1.5180555555555555,14,0,0
I00217,U033,F096,2026-02-25T07:55:00,Mexican,Fish,Sour,Medium,Noodles,Dinner,1.0,0.0,0.0,1.0,1.0,1.0,0.6666666666666666,12.0,14.0,13.0,16.0,65.0,1.7277777777777779,7,2,0
I03020,U033,F054,2026-02-26T09:32:00,Italian,Beef,Sweet,Low,Bread,Snack,1.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,12.0,15.0,13.0,16.0,66.0,1.0673611111111112,9,3,0
I04143,U033,F097,2026-02-26T12:32:00,Thai,Fish,Spicy,Medium,Pasta,Breakfast,0.0,0.0,1.0,1.0,0.0,0.0,0.3333333333333333,12.0,15.0,13.0,17.0,67.0,0.125,12,3,1
I00019,U033,F083,2026-02-26T14:59:00,Indian,Fish,Spicy,High,Curry,Dinner,0.0,0.0,1.0,1.0,0.0,1.0,0.5,12.0,15.0,14.0,17.0,68.0,0.10208333333333333,14,3,1
I03907,U034,F087,2026-01-01T16:05:00,Mexican,Chicken,Sweet,High,Curry,Dinner,0.0,0.0,1.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,-1.0,16,3,0
I02203,U034,F008,2026-01-03T19:18:00,Italian,Mutton,Creamy,Medium,Rice,Snack,1.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,1.0,3.0,0.2604166666666667,19,5,0
I04655,U034,F038,2026-01-04T06:56:00,Chinese,Vegetarian,Spicy,High,Curry,Snack,1.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,2.0,4.0,0.4847222222222222,6,6,0
I02629,U034,F077,2026-01-05T13:01:00,Pakistani,Chicken,Creamy,Medium,Bread,Dinner,0.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.0,1.0,0.0,2.0,5.0,1.2534722222222223,13,0,0
I04922,U034,F043,2026-01-06T10:35:00,Chinese,Fish,Spicy,Medium,Pasta,Lunch,1.0,1.0,1.0,0.0,1.0,1.0,0.8333333333333334,0.0,2.0,0.0,2.0,6.0,0.8986111111111111,10,1,1
I01680,U034,F028,2026-01-07T03:09:00,Italian,Beef,Creamy,High,Rice,Dinner,1.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,1.0,2.0,0.0,2.0,7.0,0.6902777777777778,3,2,0
I04444,U034,F060,2026-01-09T04:34:00,Mexican,Chicken,Spicy,Medium,Rice,Breakfast,0.0,0.0,1.0,0.0,0.0,1.0,0.3333333333333333,1.0,3.0,0.0,2.0,8.0,2.0590277777777777,4,4,0
I02198,U034,F038,2026-01-09T23:52:00,Chinese,Vegetarian,Spicy,High,Curry,Snack,1.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,1.0,4.0,0.0,2.0,10.0,0.01597222222222222,23,4,0
I01013,U034,F043,2026-01-12T00:13:00,Chinese,Fish,Spicy,Medium,Pasta,Lunch,1.0,1.0,1.0,0.0,1.0,1.0,0.8333333333333334,1.0,5.0,0.0,2.0,11.0,2.0145833333333334,0,0,1
I01787,U034,F065,2026-01-13T03:24:00,Mexican,Fish,Creamy,High,Pasta,Breakfast,0.0,1.0,0.0,0.0,1.0,1.0,0.5,1.0,5.0,0.0,2.0,12.0,1.132638888888889,3,1,1
I00365,U034,F046,2026-01-13T08:27:00,Chinese,Fish,Savory,Low,Pasta,Breakfast,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,0.0,2.0,13.0,0.21041666666666667,8,1,1
I02753,U034,F078,2026-01-15T03:14:00,Indian,Vegetarian,Creamy,Low,Pasta,Lunch,0.0,0.0,0.0,1.0,1.0,1.0,0.5,2.0,5.0,0.0,2.0,14.0,1.7826388888888889,3,3,0
I02066,U034,F026,2026-01-18T04:26:00,Indian,Chicken,Sweet,High,Noodles,Breakfast,0.0,0.0,1.0,0.0,0.0,1.0,0.3333333333333333,2.0,6.0,0.0,2.0,18.0,0.3402777777777778,4,6,0
I00890,U034,F005,2026-01-19T20:19:00,Mexican,Vegetarian,Sour,Low,Pasta,Dinner,0.0,0.0,0.0,1.0,1.0,1.0,0.5,2.0,6.0,0.0,3.0,20.0,1.2215277777777778,20,0,1
I02854,U034,F083,2026-01-20T22:58:00,Indian,Fish,Spicy,High,Curry,Dinner,0.0,1.0,1.0,0.0,0.0,1.0,0.5,3.0,6.0,0.0,3.0,21.0,1.1104166666666666,22,1,1
I01444,U034,F054,2026-01-22T06:01:00,Italian,Beef,Sweet,Low,Bread,Snack,1.0,0.0,1.0,1.0,0.0,0.0,0.5,4.0,6.0,0.0,3.0,22.0,1.29375,6,3,0
I00321,U034,F067,2026-01-22T12:41:00,Thai,Vegetarian,Spicy,Medium,Noodles,Breakfast,1.0,0.0,1.0,0.0,0.0,1.0,0.5,4.0,6.0,0.0,4.0,23.0,0.2777777777777778,12,3,0
I00501,U034,F048,2026-01-22T16:48:00,Chinese,Beef,Sweet,Low,Rice,Breakfast,1.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,4.0,6.0,0.0,5.0,24.0,0.17152777777777778,16,3,0
I03906,U034,F022,2026-01-22T19:03:00,Pakistani,Beef,Spicy,High,Pasta,Breakfast,0.0,0.0,1.0,0.0,1.0,1.0,0.5,4.0,7.0,0.0,5.0,25.0,0.09375,19,3,0
I04252,U034,F057,2026-01-23T08:43:00,Thai,Mutton,Spicy,Medium,Rice,Lunch,1.0,1.0,1.0,0.0,0.0,1.0,0.6666666666666666,4.0,8.0,0.0,5.0,26.0,0.5694444444444444,8,4,1
I03041,U034,F091,2026-01-24T11:56:00,Indian,Beef,Spicy,High,Rice,Breakfast,0.0,0.0,1.0,0.0,0.0,1.0,0.3333333333333333,5.0,8.0,0.0,5.0,27.0,1.1340277777777779,11,5,1
I02765,U034,F035,2026-01-25T16:48:00,Italian,Chicken,Creamy,High,Noodles,Lunch,1.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,5.0,8.0,1.0,5.0,28.0,1.2027777777777777,16,6,0
I01005,U034,F029,2026-01-26T00:46:00,Indian,Chicken,Savory,Medium,Bread,Lunch,0.0,0.0,1.0,0.0,0.0,1.0,0.3333333333333333,5.0,8.0,1.0,6.0,29.0,0.33194444444444443,0,0,0
I03619,U034,F013,2026-01-26T03:47:00,Italian,Mutton,Spicy,High,Bread,Breakfast,1.0,1.0,1.0,0.0,0.0,1.0,0.6666666666666666,5.0,8.0,1.0,7.0,30.0,0.12569444444444444,3,0,0
I03039,U034,F032,2026-01-27T18:52:00,Italian,Vegetarian,Creamy,Medium,Noodles,Lunch,1.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,5.0,8.0,1.0,8.0,31.0,1.6284722222222223,18,1,0
I04918,U034,F022,2026-01-27T21:56:00,Pakistani,Beef,Spicy,High,Pasta,Breakfast,0.0,0.0,1.0,0.0,1.0,1.0,0.5,5.0,8.0,1.0,9.0,32.0,0.12777777777777777,21,1,0
I04469,U034,F049,2026-01-28T05:24:00,Mexican,Mutton,Savory,Low,Curry,Snack,0.0,1.0,1.0,1.0,0.0,0.0,0.5,5.0,9.0,1.0,9.0,33.0,0.3111111111111111,5,2,0
I02721,U034,F030,2026-01-31T13:33:00,Pakistani,Beef,Creamy,Low,Rice,Snack,0.0,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,5.0,10.0,1.0,9.0,35.0,3.328472222222222,13,5,1
I01319,U034,F076,2026-01-31T17:18:00,Pakistani,Chicken,Sweet,Low,Curry,Dinner,0.0,0.0,1.0,1.0,0.0,1.0,0.5,5.0,10.0,1.0,9.0,36.0,0.15625,17,5,0
I02929,U034,F041,2026-02-02T06:33:00,Mexican,Chicken,Savory,Low,Pasta,Dinner,0.0,0.0,1.0,1.0,1.0,1.0,0.6666666666666666,5.0,11.0,1.0,9.0,37.0,1.5520833333333333,6,0,1
I00205,U034,F020,2026-02-02T12:05:00,Mexican,Vegetarian,Sour,High,Pasta,Dinner,0.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,5.0,11.0,1.0,9.0,39.0,0.10347222222222222,12,0,1
I00075,U034,F050,2026-02-03T15:13:00,Thai,Vegetarian,Spicy,Low,Curry,Breakfast,1.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,5.0,11.0,2.0,9.0,40.0,1.1305555555555555,15,1,0
I04637,U034,F018,2026-02-05T22:46:00,Chinese,Fish,Sour,High,Pasta,Lunch,1.0,1.0,0.0,0.0,1.0,1.0,0.6666666666666666,5.0,12.0,2.0,9.0,41.0,2.314583333333333,22,3,1
I02781,U034,F038,2026-02-06T04:48:00,Chinese,Vegetarian,Spicy,High,Curry,Snack,1.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,6.0,12.0,2.0,9.0,42.0,0.2513888888888889,4,4,1
I00020,U034,F067,2026-02-06T13:13:00,Thai,Vegetarian,Spicy,Medium,Noodles,Breakfast,1.0,0.0,1.0,0.0,0.0,1.0,0.5,7.0,12.0,2.0,9.0,43.0,0.3506944444444444,13,4,0
I00179,U034,F041,2026-02-08T12:50:00,Mexican,Chicken,Savory,Low,Pasta,Dinner,0.0,0.0,1.0,1.0,1.0,1.0,0.6666666666666666,7.0,13.0,2.0,9.0,44.0,1.9840277777777777,12,6,0
I04257,U034,F082,2026-02-08T13:48:00,Italian,Fish,Sweet,High,Noodles,Lunch,1.0,1.0,1.0,0.0,0.0,1.0,0.6666666666666666,7.0,13.0,2.0,10.0,45.0,0.04027777777777778,13,6,1
I02751,U034,F047,2026-02-08T13:53:00,Indian,Mutton,Sour,Medium,Pasta,Snack,0.0,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,8.0,13.0,2.0,10.0,46.0,0.003472222222222222,13,6,1
I01801,U034,F038,2026-02-08T16:37:00,Chinese,Vegetarian,Spicy,High,Curry,Snack,1.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,9.0,13.0,2.0,10.0,47.0,0.11388888888888889,16,6,0
I02856,U034,F074,2026-02-09T13:54:00,Pakistani,Beef,Sour,Medium,Bread,Breakfast,0.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,9.0,13.0,2.0,11.0,48.0,0.8868055555555555,13,0,0
I03099,U034,F084,2026-02-10T08:54:00,Indian,Vegetarian,Savory,Medium,Bread,Lunch,0.0,0.0,1.0,0.0,0.0,1.0,0.3333333333333333,9.0,13.0,2.0,12.0,49.0,0.7916666666666666,8,1,0
I00666,U034,F022,2026-02-11T16:15:00,Pakistani,Beef,Spicy,High,Pasta,Breakfast,0.0,0.0,1.0,0.0,1.0,1.0,0.5,9.0,14.0,2.0,12.0,50.0,1.30625,16,2,1
I04031,U034,F025,2026-02-11T23:52:00,Mexican,Mutton,Savory,Medium,Pasta,Lunch,0.0,1.0,1.0,0.0,1.0,1.0,0.6666666666666666,9.0,14.0,3.0,12.0,51.0,0.3173611111111111,23,2,0
I02006,U034,F078,2026-02-12T04:37:00,Indian,Vegetarian,Creamy,Low,Pasta,Lunch,0.0,0.0,0.0,1.0,1.0,1.0,0.5,9.0,14.0,3.0,13.0,52.0,0.19791666666666666,4,3,1
I03607,U034,F042,2026-02-19T10:33:00,Pakistani,Beef,Spicy,Low,Curry,Snack,0.0,0.0,1.0,1.0,0.0,0.0,0.3333333333333333,9.0,14.0,4.0,13.0,54.0,4.522222222222222,10,3,1
I01239,U034,F052,2026-02-20T09:00:00,Pakistani,Vegetarian,Spicy,High,Curry,Breakfast,0.0,0.0,1.0,0.0,0.0,1.0,0.3333333333333333,9.0,14.0,5.0,13.0,55.0,0.9354166666666667,9,4,0
I02646,U034,F046,2026-02-21T08:34:00,Chinese,Fish,Savory,Low,Pasta,Breakfast,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.0,14.0,5.0,14.0,56.0,0.9819444444444444,8,5,1
I03637,U034,F062,2026-02-21T16:27:00,Mexican,Mutton,Spicy,High,Bread,Snack,0.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,9.0,14.0,6.0,14.0,57.0,0.3284722222222222,16,5,1
I04998,U034,F083,2026-02-22T19:05:00,Indian,Fish,Spicy,High,Curry,Dinner,0.0,1.0,1.0,0.0,0.0,1.0,0.5,9.0,14.0,6.0,14.0,58.0,1.1097222222222223,19,6,1
I04628,U034,F093,2026-02-23T07:31:00,Pakistani,Vegetarian,Spicy,Low,Pasta,Lunch,0.0,0.0,1.0,1.0,1.0,1.0,0.6666666666666666,10.0,14.0,6.0,14.0,59.0,0.5180555555555556,7,0,1
I03515,U034,F021,2026-02-24T10:13:00,Chinese,Beef,Creamy,Medium,Rice,Breakfast,1.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,10.0,14.0,7.0,14.0,60.0,1.1125,10,1,0
I00487,U034,F067,2026-02-25T22:35:00,Thai,Vegetarian,Spicy,Medium,Noodles,Breakfast,1.0,0.0,1.0,0.0,0.0,1.0,0.5,10.0,14.0,7.0,15.0,62.0,0.5298611111111111,22,2,0
I03726,U034,F070,2026-02-27T02:47:00,Chinese,Beef,Spicy,Medium,Rice,Lunch,1.0,0.0,1.0,0.0,0.0,1.0,0.5,10.0,14.0,7.0,16.0,63.0,1.175,2,4,1
I04750,U034,F009,2026-02-28T23:48:00,Thai,Chicken,Sour,Low,Curry,Dinner,1.0,0.0,0.0,1.0,0.0,1.0,0.5,10.0,14.0,8.0,16.0,65.0,0.8527777777777777,23,5,1
I01357,U034,F076,2026-03-01T11:37:00,Pakistani,Chicken,Sweet,Low,Curry,Dinner,0.0,0.0,1.0,1.0,0.0,1.0,0.5,10.0,14.0,8.0,16.0,66.0,0.49236111111111114,11,6,0
I01171,U034,F081,2026-03-01T14:55:00,Mexican,Chicken,Sweet,High,Bread,Snack,0.0,0.0,1.0,0.0,0.0,0.0,0.16666666666666666,10.0,14.0,8.0,17.0,67.0,0.1375,14,6,0
I02880,U034,F002,2026-03-02T21:44:00,Chinese,Beef,Savory,High,Curry,Breakfast,1.0,0.0,1.0,0.0,0.0,1.0,0.5,10.0,15.0,8.0,17.0,68.0,1.2840277777777778,21,0,1
I03621,U027,F003,2026-01-01T02:07:00,Thai,Fish,Savory,Low,Rice,Lunch,0.0,1.0,1.0,0.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,-1.0,2,3,0
I01459,U027,F085,2026-01-03T21:37:00,Indian,Vegetarian,Creamy,High,Bread,Snack,0.0,0.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,1.0,3.0,1.1020833333333333,21,5,1
I02709,U027,F012,2026-01-06T04:47:00,Indian,Mutton,Sour,High,Bread,Lunch,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,5.0,0.7423611111111111,4,1,1
I04121,U027,F081,2026-01-07T06:56:00,Mexican,Chicken,Sweet,High,Bread,Snack,1.0,0.0,0.0,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,1.0,6.0,1.0895833333333333,6,2,1
I03819,U027,F017,2026-01-08T00:19:00,Indian,Mutton,Savory,Low,Curry,Dinner,0.0,0.0,1.0,0.0,0.0,1.0,0.3333333333333333,1.0,0.0,0.0,1.0,7.0,0.7243055555555555,0,3,1
I02816,U027,F014,2026-01-10T05:14:00,Thai,Beef,Creamy,High,Noodles,Lunch,0.0,0.0,1.0,1.0,0.0,1.0,0.5,2.0,0.0,0.0,1.0,8.0,2.204861111111111,5,5,1
I03575,U027,F096,2026-01-10T15:30:00,Mexican,Fish,Sour,Medium,Noodles,Dinner,1.0,1.0,0.0,1.0,0.0,1.0,0.6666666666666666,3.0,0.0,0.0,1.0,9.0,0.42777777777777776,15,5,1
I04091,U027,F061,2026-01-11T20:58:00,Mexican,Vegetarian,Spicy,Medium,Bread,Lunch,1.0,0.0,1.0,1.0,1.0,1.0,0.8333333333333334,3.0,0.0,1.0,1.0,10.0,1.2277777777777779,20,6,0
I01155,U027,F010,2026-01-13T11:13:00,Mexican,Vegetarian,Sweet,High,Noodles,Breakfast,1.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,3.0,0.0,1.0,2.0,11.0,1.59375,11,1,1
I03077,U027,F060,2026-01-15T20:40:00,Mexican,Chicken,Spicy,Medium,Rice,Breakfast,1.0,0.0,1.0,1.0,1.0,0.0,0.6666666666666666,3.0,0.0,2.0,2.0,12.0,2.39375,20,3,0
I03631,U027,F096,2026-01-15T21:32:00,Mexican,Fish,Sour,Medium,Noodles,Dinner,1.0,1.0,0.0,1.0,0.0,1.0,0.6666666666666666,3.0,1.0,2.0,2.0,13.0,0.03611111111111111,21,3,1
I03760,U027,F034,2026-01-16T01:16:00,Thai,Fish,Savory,Low,Noodles,Breakfast,0.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,4.0,1.0,2.0,2.0,14.0,0.15555555555555556,1,4,1
I02106,U027,F027,2026-01-17T09:22:00,Mexican,Mutton,Creamy,High,Noodles,Lunch,1.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,5.0,1.0,2.0,2.0,16.0,0.44027777777777777,9,5,1
I01631,U027,F032,2026-01-18T04:00:00,Italian,Vegetarian,Creamy,Medium,Noodles,Lunch,0.0,0.0,1.0,1.0,0.0,1.0,0.5,6.0,1.0,2.0,2.0,19.0,0.3840277777777778,4,6,1
I03779,U027,F003,2026-01-18T11:54:00,Thai,Fish,Savory,Low,Rice,Lunch,0.0,1.0,1.0,0.0,1.0,1.0,0.6666666666666666,7.0,1.0,2.0,2.0,20.0,0.32916666666666666,11,6,1
I00096,U027,F062,2026-01-19T10:40:00,Mexican,Mutton,Spicy,High,Bread,Snack,1.0,0.0,1.0,1.0,1.0,1.0,0.8333333333333334,8.0,1.0,2.0,2.0,22.0,0.04652777777777778,10,0,1
I01653,U027,F095,2026-01-20T00:48:00,Thai,Vegetarian,Sour,High,Pasta,Lunch,0.0,0.0,0.0,1.0,1.0,1.0,0.5,9.0,1.0,2.0,2.0,24.0,0.5840277777777778,0,1,0
I02461,U027,F063,2026-01-21T11:33:00,Italian,Chicken,Savory,High,Pasta,Dinner,0.0,0.0,1.0,1.0,1.0,1.0,0.6666666666666666,9.0,1.0,2.0,3.0,25.0,1.4479166666666667,11,2,1
I01682,U027,F062,2026-01-21T23:46:00,Mexican,Mutton,Spicy,High,Bread,Snack,1.0,0.0,1.0,1.0,1.0,1.0,0.8333333333333334,10.0,1.0,2.0,3.0,26.0,0.5090277777777777,23,2,1
I02817,U027,F014,2026-01-22T09:05:00,Thai,Beef,Creamy,High,Noodles,Lunch,0.0,0.0,1.0,1.0,0.0,1.0,0.5,10.0,1.0,3.0,3.0,27.0,0.38819444444444445,9,3,1
I02792,U027,F073,2026-01-24T03:42:00,Chinese,Fish,Sweet,Medium,Noodles,Lunch,0.0,1.0,0.0,1.0,0.0,1.0,0.5,10.0,1.0,4.0,3.0,29.0,1.54375,3,5,1
I00591,U027,F077,2026-01-24T21:16:00,Pakistani,Chicken,Creamy,Medium,Bread,Dinner,0.0,0.0,1.0,1.0,1.0,1.0,0.6666666666666666,10.0,1.0,5.0,3.0,30.0,0.7319444444444444,21,5,1
I04039,U027,F025,2026-01-24T22:03:00,Mexican,Mutton,Savory,Medium,Pasta,Lunch,1.0,0.0,1.0,1.0,1.0,1.0,0.8333333333333334,10.0,1.0,6.0,3.0,31.0,0.03263888888888889,22,5,1
I00448,U027,F007,2026-01-26T11:41:00,Chinese,Mutton,Savory,Low,Pasta,Breakfast,0.0,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,11.0,1.0,6.0,3.0,32.0,1.5680555555555555,11,0,0
I04941,U027,F052,2026-01-27T07:21:00,Pakistani,Vegetarian,Spicy,High,Curry,Breakfast,0.0,0.0,1.0,1.0,0.0,0.0,0.3333333333333333,11.0,2.0,6.0,3.0,33.0,0.8194444444444444,7,1,0
I02144,U027,F085,2026-01-27T09:01:00,Indian,Vegetarian,Creamy,High,Bread,Snack,0.0,0.0,1.0,1.0,1.0,1.0,0.6666666666666666,11.0,3.0,6.0,3.0,34.0,0.06944444444444445,9,1,1
I03812,U027,F083,2026-01-29T04:27:00,Indian,Fish,Spicy,High,Curry,Dinner,0.0,1.0,1.0,1.0,0.0,1.0,0.6666666666666666,11.0,3.0,6.0,3.0,35.0,1.8097222222222222,4,3,1
I03182,U027,F067,2026-01-29T11:08:00,Thai,Vegetarian,Spicy,Medium,Noodles,Breakfast,0.0,0.0,1.0,1.0,0.0,0.0,0.3333333333333333,12.0,3.0,6.0,3.0,36.0,0.27847222222222223,11,3,0
I02465,U027,F032,2026-01-30T10:40:00,Italian,Vegetarian,Creamy,Medium,Noodles,Lunch,0.0,0.0,1.0,1.0,0.0,1.0,0.5,12.0,4.0,6.0,3.0,37.0,0.9805555555555555,10,4,1
I02718,U027,F060,2026-01-30T10:45:00,Mexican,Chicken,Spicy,Medium,Rice,Breakfast,1.0,0.0,1.0,1.0,1.0,0.0,0.6666666666666666,13.0,4.0,6.0,3.0,38.0,0.003472222222222222,10,4,0
I04326,U027,F069,2026-01-30T10:51:00,Mexican,Chicken,Sweet,High,Pasta,Lunch,1.0,0.0,0.0,1.0,1.0,1.0,0.6666666666666666,13.0,4.0,6.0,4.0,39.0,0.004166666666666667,10,4,0
I04648,U027,F092,2026-01-30T10:54:00,Indian,Beef,Spicy,High,Curry,Snack,0.0,0.0,1.0,1.0,0.0,1.0,0.5,13.0,5.0,6.0,4.0,40.0,0.0020833333333333333,10,4,1
I01413,U027,F083,2026-01-30T11:18:00,Indian,Fish,Spicy,High,Curry,Dinner,0.0,1.0,1.0,1.0,0.0,1.0,0.6666666666666666,13.0,5.0,7.0,4.0,41.0,0.016666666666666666,11,4,0
I03542,U027,F027,2026-01-30T22:38:00,Mexican,Mutton,Creamy,High,Noodles,Lunch,1.0,0.0,1.0,1.0,0.0,1.0,0.6666666666666666,13.0,5.0,7.0,5.0,42.0,0.4722222222222222,22,4,0
I02117,U027,F098,2026-01-31T12:48:00,Mexican,Mutton,Spicy,Medium,Bread,Dinner,1.0,0.0,1.0,1.0,1.0,1.0,0.8333333333333334,13.0,6.0,7.0,5.0,43.0,0.5902777777777778,12,5,1
I04946,U027,F087,2026-01-31T14:48:00,Mexican,Chicken,Sweet,High,Curry,Dinner,1.0,0.0,0.0,1.0,0.0,1.0,0.5,13.0,6.0,7.0,5.0,44.0,0.08333333333333333,14,5,0
I00182,U027,F072,2026-02-02T06:56:00,Chinese,Chicken,Sour,Low,Pasta,Lunch,0.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,13.0,7.0,7.0,5.0,45.0,1.6722222222222223,6,0,0
I00230,U027,F039,2026-02-02T08:25:00,Chinese,Fish,Sour,Low,Rice,Breakfast,0.0,1.0,0.0,0.0,1.0,0.0,0.3333333333333333,13.0,8.0,7.0,5.0,46.0,0.06180555555555556,8,0,0
I01096,U027,F035,2026-02-02T23:26:00,Italian,Chicken,Creamy,High,Noodles,Lunch,0.0,0.0,1.0,1.0,0.0,1.0,0.5,13.0,9.0,7.0,5.0,47.0,0.6256944444444444,23,0,0
I03890,U027,F069,2026-02-03T00:37:00,Mexican,Chicken,Sweet,High,Pasta,Lunch,1.0,0.0,0.0,1.0,1.0,1.0,0.6666666666666666,13.0,9.0,7.0,6.0,48.0,0.049305555555555554,0,1,1
I01969,U027,F051,2026-02-03T01:51:00,Chinese,Chicken,Creamy,Low,Noodles,Snack,0.0,0.0,1.0,0.0,0.0,1.0,0.3333333333333333,14.0,9.0,7.0,6.0,49.0,0.05138888888888889,1,1,0
I02183,U027,F100,2026-02-03T16:06:00,Mexican,Beef,Spicy,Low,Pasta,Snack,1.0,0.0,1.0,0.0,1.0,1.0,0.6666666666666666,14.0,9.0,7.0,7.0,50.0,0.59375,16,1,0
I04552,U027,F053,2026-02-04T03:25:00,Thai,Chicken,Sour,High,Curry,Dinner,0.0,0.0,0.0,1.0,0.0,1.0,0.3333333333333333,14.0,10.0,7.0,7.0,51.0,0.47152777777777777,3,2,0
I04291,U027,F094,2026-02-04T10:45:00,Indian,Vegetarian,Creamy,High,Bread,Snack,0.0,0.0,1.0,1.0,1.0,1.0,0.6666666666666666,14.0,11.0,7.0,7.0,52.0,0.3055555555555556,10,2,1
I00678,U027,F025,2026-02-07T03:46:00,Mexican,Mutton,Savory,Medium,Pasta,Lunch,1.0,0.0,1.0,1.0,1.0,1.0,0.8333333333333334,14.0,11.0,8.0,7.0,54.0,2.3694444444444445,3,5,0
I00623,U027,F065,2026-02-07T11:36:00,Mexican,Fish,Creamy,High,Pasta,Breakfast,1.0,1.0,1.0,1.0,1.0,0.0,0.8333333333333334,14.0,12.0,8.0,7.0,55.0,0.3263888888888889,11,5,1
I02679,U027,F096,2026-02-08T02:46:00,Mexican,Fish,Sour,Medium,Noodles,Dinner,1.0,1.0,0.0,1.0,0.0,1.0,0.6666666666666666,15.0,12.0,8.0,7.0,57.0,0.43680555555555556,2,6,1
I04861,U027,F088,2026-02-08T21:20:00,Pakistani,Beef,Sweet,Low,Noodles,Lunch,0.0,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,15.0,12.0,9.0,7.0,58.0,0.7736111111111111,21,6,0
I01745,U027,F016,2026-02-11T20:10:00,Mexican,Mutton,Savory,Low,Rice,Dinner,1.0,0.0,1.0,0.0,1.0,1.0,0.6666666666666666,15.0,12.0,9.0,8.0,59.0,2.951388888888889,20,2,1
I03518,U027,F085,2026-02-12T08:56:00,Indian,Vegetarian,Creamy,High,Bread,Snack,0.0,0.0,1.0,1.0,1.0,1.0,0.6666666666666666,16.0,12.0,9.0,8.0,60.0,0.5319444444444444,8,3,1
I00419,U027,F095,2026-02-17T01:55:00,Thai,Vegetarian,Sour,High,Pasta,Lunch,0.0,0.0,0.0,1.0,1.0,1.0,0.5,17.0,12.0,9.0,8.0,63.0,0.07152777777777777,1,1,1
